""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"9559535"	0.553103448275862	0.636781609195402	0.288735632183908	0.249655172413793	0.210574712643678	0.0482758620689655	0.0032183908045977	0.00505747126436782	0.00275862068965517	0.00137931034482759	0	0	1e-05	1e-05	1e-05	1e-05	"c"
"9559536"	0.4	0.6	0.4	0.4	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559537"	0.6	0.62020202020202	0.303030303030303	0.228282828282828	0.2	0.0262626262626263	0.00606060606060606	0.00606060606060606	0.00404040404040404	0	0.00202020202020202	0	0	0	0	1e-05	"c"
"9559538"	0.376744186046512	0.546374829001368	0.347195622435021	0.40547195622435	0.277428180574555	0.00766073871409029	0.0224350205198358	0.0131326949384405	0.00300957592339261	0.00027359781121751	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559539"	0.666	1.062	0.248	0.014	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559540"	0.483393501805054	1.02346570397112	0.158483754512635	0.212274368231047	0.105415162454874	0.00866425992779783	0.00649819494584838	0.000722021660649819	0.00036101083032491	0	0	0	0.00036101083032491	1e-05	1e-05	1e-05	"c"
"9559541"	0.492993630573248	0.785987261146497	0.419108280254777	0.149044585987261	0.114649681528662	0.0114649681528662	0.0165605095541401	0.00636942675159236	0.00254777070063694	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559543"	0.379775280898876	0.948314606741573	0.246067415730337	0.337078651685393	0.0651685393258427	0.0157303370786517	0.00674157303370787	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559544"	0.570909090909091	0.76	0.392727272727273	0.214545454545455	0.0545454545454545	0	0	0.00363636363636364	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559548"	0.614545454545455	0.647272727272727	0.414545454545455	0.269090909090909	0.0472727272727273	0	0	0.00363636363636364	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559549"	0.358333333333333	0.858333333333333	0.575	0.0583333333333333	0.141666666666667	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559551"	0.325581395348837	0.558139534883721	0.516279069767442	0.232558139534884	0.195348837209302	0.144186046511628	0.0232558139534884	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559553"	0.4	0.837837837837838	0.491891891891892	0.148648648648649	0.0945945945945946	0.00810810810810811	0.00810810810810811	0.00540540540540541	0	0.0027027027027027	0	0	0	0	1e-05	1e-05	"c"
"9559554"	0.547368421052632	0.842105263157895	0.326315789473684	0.221052631578947	0.0315789473684211	0.0175438596491228	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559557"	0.8	0.8	0.2	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559560"	0.657731958762887	0.929896907216495	0.180412371134021	0.175257731958763	0.0402061855670103	0.00824742268041237	0.00412371134020619	0.00309278350515464	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559566"	0.456140350877193	0.757894736842105	0.529824561403509	0.0421052631578947	0.175438596491228	0.00701754385964912	0.0105263157894737	0.00350877192982456	0.0140350877192982	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559567"	0.341955835962145	0.773501577287066	0.314826498422713	0.415141955835962	0.100946372239748	0.0315457413249211	0.0145110410094637	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559568"	0.338983050847458	0.850847457627119	0.525423728813559	0.16271186440678	0.101694915254237	0.00338983050847458	0.00338983050847458	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559572"	0.426717557251908	0.641984732824427	0.386513994910941	0.457760814249364	0.0788804071246819	0.00229007633587786	0.00356234096692112	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"128111"	0.314	1.094	0.562	0.028	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128113"	0.617	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128114"	0.336	0.972	0.686	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128116"	0.578	0.762	0.426	0.224	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128119"	0.687	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128125"	0.476	0.882	0.636	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128126"	0.604	0.762	0.524	0.108	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128128"	0.705	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128129"	0.428	0.912	0.646	0.012	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
